tags,hostname,exename,path,args,exitcode,pid,generation,ppid,pgid,sid,numtids,tid,start,end,usertime,systemtime,rssmax,minflt,majflt,inblock,outblock,vol_ctxsw,invol_ctxsw,num_threads,starttime,processor,delayacct_blkio_time,guest_time,rchar,wchar,syscr,syscw,read_bytes,write_bytes,cancelled_write_bytes,time_oncpu,time_waiting,timeslices,rdtsc_duration,PERF_COUNT_SW_CPU_CLOCK
prog:find;phase:stat,earth,stat,/usr/bin/stat,/etc/X11/Xsession.d/20x11-common_process-args,0,20811,0,19166,19161,18431,1,20811,1559659195512797,1559659195513550,6530,0,5896,630,0,6,0,0,1,0,374169600000,0,0,0,47940,0,83,0,3328,0,0,6530810,40702,2,1939746,747481
