tags,hostname,exename,path,args,exitcode,pid,generation,ppid,pgid,sid,numtids,tid,start,end,usertime,systemtime,rssmax,minflt,majflt,inblock,outblock,vol_ctxsw,invol_ctxsw,num_threads,starttime,processor,delayacct_blkio_time,guest_time,rchar,wchar,syscr,syscw,read_bytes,write_bytes,cancelled_write_bytes,time_oncpu,time_waiting,timeslices,rdtsc_duration,PERF_COUNT_SW_CPU_CLOCK
prog:find;phase:stat,earth,stat,/usr/bin/stat,/etc/brltty/Input/md/fkeys.kti,0,20998,0,19166,19161,18431,1,20998,1559659196532600,1559659196533793,3031,9093,5740,628,0,6,0,0,0,0,374169600000,0,0,0,47940,0,83,0,3328,0,0,12124427,0,1,3073806,1184594
