tags,hostname,exename,path,args,exitcode,pid,generation,ppid,pgid,sid,numtids,tid,start,end,usertime,systemtime,rssmax,minflt,majflt,inblock,outblock,vol_ctxsw,invol_ctxsw,num_threads,starttime,processor,delayacct_blkio_time,guest_time,rchar,wchar,syscr,syscw,read_bytes,write_bytes,cancelled_write_bytes,time_oncpu,time_waiting,timeslices,rdtsc_duration,PERF_COUNT_SW_CPU_CLOCK
prog:find;phase:stat,earth,stat,/usr/bin/stat,/etc/X11/Xsession.d/70gconfd_path-on-session,0,20803,0,19166,19161,18431,1,20803,1559659195436648,1559659195437201,2877,5754,5772,626,0,6,0,0,1,0,374169600000,0,0,0,47940,0,83,0,3328,0,0,8632095,50942,2,1422853,548366
