exename,path,args,pid,generation,ppid,pgid,sid,numtids,tid,start,end,rdtsc_duration,PERF_COUNT_SW_CPU_CLOCK
md_openmp,/Users/philipmucci/Work/papiex-oss/papiex/x86_64-Linux/tests/md_openmp,,24424,0,21891,21875,1,2,24424,1542636682762802,1542636734443328,118787085579,51347188428
,,,,,,,,,24425,1542636682763310,1542636734340347,118549232207,51249494603
